Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_1.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
algorithm                                                                         algorithmType
http://w3id.org/mlsea/pwc/algorithm/ShakeDrop                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ShakeDrop
http://w3id.org/mlsea/pwc/algorithm/Shifted%20Softplus                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ShiftedSoftplus
http://w3id.org/mlsea/pwc/algorithm/ShuffleNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ShuffleNet
http://w3id.org/mlsea/pwc/algorithm/ShuffleNet%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ShuffleNetBlock
http://w3id.org/mlsea/pwc/algorithm/SiLU                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SiLU
http://w3id.org/mlsea/pwc/algorithm/Siamese%20Network                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SiameseNetwork
http://w3id.org/mlsea/pwc/algorithm/Sigmoid%20Activation                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SigmoidActivation
http://w3id.org/mlsea/pwc/algorithm/SimpleNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SimpleNet
http://w3id.org/mlsea/pwc/algorithm/Singular%20Value%20Clipping                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SingularValueClipping
http://w3id.org/mlsea/pwc/algorithm/Skip-gram%20Word2Vec                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Skip-gramWord2Vec
http://w3id.org/mlsea/pwc/algorithm/Slanted%20Triangular%20Learning%20Rates                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SlantedTriangularLearningRates
http://w3id.org/mlsea/pwc/algorithm/Snapshot%20Ensembles                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SnapshotEnsembles
http://w3id.org/mlsea/pwc/algorithm/Soft%20Actor%20Critic                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SoftActorCritic
http://w3id.org/mlsea/pwc/algorithm/Soft-NMS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Soft-NMS
http://w3id.org/mlsea/pwc/algorithm/Softmax                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Softmax
http://w3id.org/mlsea/pwc/algorithm/Softplus                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Softplus
http://w3id.org/mlsea/pwc/algorithm/Softsign%20Activation                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SoftsignActivation
http://w3id.org/mlsea/pwc/algorithm/Sparse%20Autoencoder                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SparseAutoencoder
http://w3id.org/mlsea/pwc/algorithm/Sparse%20Convolutions                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SparseConvolutions
http://w3id.org/mlsea/pwc/algorithm/Sparsemax                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Sparsemax
http://w3id.org/mlsea/pwc/algorithm/Spatial%20%26%20Temporal%20Attention                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Spatial&TemporalAttention
http://w3id.org/mlsea/pwc/algorithm/Spatial%20Attention%20Module                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpatialAttentionModule
http://w3id.org/mlsea/pwc/algorithm/Spatial%20Feature%20Transform                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpatialFeatureTransform
http://w3id.org/mlsea/pwc/algorithm/Spatial%20Pyramid%20Pooling                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpatialPyramidPooling
http://w3id.org/mlsea/pwc/algorithm/Spatial%20Transformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpatialTransformer
http://w3id.org/mlsea/pwc/algorithm/SpatialDropout                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpatialDropout
http://w3id.org/mlsea/pwc/algorithm/Spatially%20Separable%20Convolution                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpatiallySeparableConvolution
http://w3id.org/mlsea/pwc/algorithm/SpecGAN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpecGAN
http://w3id.org/mlsea/pwc/algorithm/Spectral%20Clustering                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpectralClustering
http://w3id.org/mlsea/pwc/algorithm/Spectral%20Dropout                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpectralDropout
http://w3id.org/mlsea/pwc/algorithm/Spectral%20Normalization                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpectralNormalization
http://w3id.org/mlsea/pwc/algorithm/Squeeze-and-Excitation%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Squeeze-and-ExcitationBlock
http://w3id.org/mlsea/pwc/algorithm/SqueezeNeXt                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SqueezeNeXt
http://w3id.org/mlsea/pwc/algorithm/SqueezeNeXt%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SqueezeNeXtBlock
http://w3id.org/mlsea/pwc/algorithm/SqueezeNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SqueezeNet
http://w3id.org/mlsea/pwc/algorithm/Stacked%20Hourglass%20Network                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/StackedHourglassNetwork
http://w3id.org/mlsea/pwc/algorithm/Step%20Decay                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/StepDecay
http://w3id.org/mlsea/pwc/algorithm/StoGCN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/StoGCN
http://w3id.org/mlsea/pwc/algorithm/Stochastic%20Depth                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/StochasticDepth
http://w3id.org/mlsea/pwc/algorithm/Stochastic%20Dueling%20Network                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/StochasticDuelingNetwork
